"OFFICIAL_GENE_SYMBOL","Original ID","Value","Gene Name","Species"
"RHBDF1","Q96CC6","","rhomboid 5 homolog 1(RHBDF1)","Homo sapiens"
"RHEB","Q15382","","Ras homolog, mTORC1 binding(RHEB)","Homo sapiens"
"RHOT1","Q8IXI2","","ras homolog family member T1(RHOT1)","Homo sapiens"
"RHPN1","Q8TCX5","","rhophilin Rho GTPase binding protein 1(RHPN1)","Homo sapiens"
"RIDA","P52758","","reactive intermediate imine deaminase A homolog(RIDA)","Homo sapiens"
"RING1","Q06587","","ring finger protein 1(RING1)","Homo sapiens"
"RIPK3","Q9Y572","","receptor interacting serine/threonine kinase 3(RIPK3)","Homo sapiens"
"RIPK4","P57078","","receptor interacting serine/threonine kinase 4(RIPK4)","Homo sapiens"
"RMDN2","Q96LZ7","","regulator of microtubule dynamics 2(RMDN2)","Homo sapiens"
"RMDN3","Q96TC7","","regulator of microtubule dynamics 3(RMDN3)","Homo sapiens"
"RMND1","Q9NWS8","","required for meiotic nuclear division 1 homolog(RMND1)","Homo sapiens"
"RNASEL","Q05823","","ribonuclease L(RNASEL)","Homo sapiens"
"RNF121","Q9H920","","ring finger protein 121(RNF121)","Homo sapiens"
"RNF123","Q5XPI4","","ring finger protein 123(RNF123)","Homo sapiens"
"RNF130","Q86XS8","","ring finger protein 130(RNF130)","Homo sapiens"
"RNF139","Q8WU17","","ring finger protein 139(RNF139)","Homo sapiens"
"RNFT1","Q5M7Z0","","ring finger protein, transmembrane 1(RNFT1)","Homo sapiens"
"RNFT2","Q96EX2","","ring finger protein, transmembrane 2(RNFT2)","Homo sapiens"
"RNMT","O43148","","RNA guanine-7 methyltransferase(RNMT)","Homo sapiens"
"ROBO2","Q9HCK4","","roundabout guidance receptor 2(ROBO2)","Homo sapiens"
"ROGDI","Q9GZN7","","rogdi atypical leucine zipper(ROGDI)","Homo sapiens"
"RPF2","Q9H7B2","","ribosome production factor 2 homolog(RPF2)","Homo sapiens"
"RPL14","P50914","","ribosomal protein L14(RPL14)","Homo sapiens"
"RPL15","P61313","","ribosomal protein L15(RPL15)","Homo sapiens"
"RPL26L1","Q9UNX3","","ribosomal protein L26 like 1(RPL26L1)","Homo sapiens"
"RPL7L1","Q6DKI1","","ribosomal protein L7 like 1(RPL7L1)","Homo sapiens"
"RPP40","O75818","","ribonuclease P/MRP subunit p40(RPP40)","Homo sapiens"
"RPS10","P46783","","ribosomal protein S10(RPS10)","Homo sapiens"
"RPS10P5","Q9NQ39","","ribosomal protein S10 pseudogene 5(RPS10P5)","Homo sapiens"
"RPS27A","P62979","","ribosomal protein S27a(RPS27A)","Homo sapiens"
"RPTOR","Q8N122","","regulatory associated protein of MTOR complex 1(RPTOR)","Homo sapiens"
"RPUSD3","Q6P087","","RNA pseudouridine synthase D3(RPUSD3)","Homo sapiens"
"RRAS","P10301","","RAS related(RRAS)","Homo sapiens"
"RRAS2","P62070","","RAS related 2(RRAS2)","Homo sapiens"
"RRP1","P56182","","ribosomal RNA processing 1(RRP1)","Homo sapiens"
"RRP12","Q5JTH9","","ribosomal RNA processing 12 homolog(RRP12)","Homo sapiens"
"RRP1B","Q14684","","ribosomal RNA processing 1B(RRP1B)","Homo sapiens"
"RRP7A","Q9Y3A4","","ribosomal RNA processing 7 homolog A(RRP7A)","Homo sapiens"
"RRP7BP","Q9NSQ0","","ribosomal RNA processing 7 homolog B, pseudogene(RRP7BP)","Homo sapiens"
"RTN1","Q16799","","reticulon 1(RTN1)","Homo sapiens"
"RTN2","O75298","","reticulon 2(RTN2)","Homo sapiens"
"RTN4IP1","Q8WWV3","","reticulon 4 interacting protein 1(RTN4IP1)","Homo sapiens"
"RUBCN","Q92622","","rubicon autophagy regulator(RUBCN)","Homo sapiens"
"RUFY2","Q8WXA3","","RUN and FYVE domain containing 2(RUFY2)","Homo sapiens"
"RUFY3","Q7L099","","RUN and FYVE domain containing 3(RUFY3)","Homo sapiens"
"RUNDC1","Q96C34","","RUN domain containing 1(RUNDC1)","Homo sapiens"
"RUNX1","Q01196","","RUNX family transcription factor 1(RUNX1)","Homo sapiens"
"RUNX1T1","Q06455","","RUNX1 partner transcriptional co-repressor 1(RUNX1T1)","Homo sapiens"
"RUSC1","Q9BVN2","","RUN and SH3 domain containing 1(RUSC1)","Homo sapiens"
"RUSF1","Q96GQ5","","RUS family member 1(RUSF1)","Homo sapiens"
"RXRA","P19793","","retinoid X receptor alpha(RXRA)","Homo sapiens"
"S100A11","P31949","","S100 calcium binding protein A11(S100A11)","Homo sapiens"
"S100A13","Q99584","","S100 calcium binding protein A13(S100A13)","Homo sapiens"
"S100A2","P29034","","S100 calcium binding protein A2(S100A2)","Homo sapiens"
"S100A8","P05109","","S100 calcium binding protein A8(S100A8)","Homo sapiens"
"S100A9","P06702","","S100 calcium binding protein A9(S100A9)","Homo sapiens"
"SARAF","Q96BY9","","store-operated calcium entry associated regulatory factor(SARAF)","Homo sapiens"
"SARDH","Q9UL12","","sarcosine dehydrogenase(SARDH)","Homo sapiens"
"SARS2","Q9NP81","","seryl-tRNA synthetase 2, mitochondrial(SARS2)","Homo sapiens"
"SAV1","Q9H4B6","","salvador family WW domain containing protein 1(SAV1)","Homo sapiens"
"SAYSD1","Q9NPB0","","SAYSVFN motif domain containing 1(SAYSD1)","Homo sapiens"
"SBF2","Q86WG5","","SET binding factor 2(SBF2)","Homo sapiens"
"SBNO1","A3KN83","","strawberry notch homolog 1(SBNO1)","Homo sapiens"
"SBNO2","Q9Y2G9","","strawberry notch homolog 2(SBNO2)","Homo sapiens"
"SCAP","Q12770","","SREBF chaperone(SCAP)","Homo sapiens"
"SCAPER","Q9BY12","","S-phase cyclin A associated protein in the ER(SCAPER)","Homo sapiens"
"SCARB2","Q14108","","scavenger receptor class B member 2(SCARB2)","Homo sapiens"
"SCD5","Q86SK9","","stearoyl-CoA desaturase 5(SCD5)","Homo sapiens"
"SCEL","O95171","","sciellin(SCEL)","Homo sapiens"
"SCGN","O76038","","secretagogin, EF-hand calcium binding protein(SCGN)","Homo sapiens"
"SCLY","Q96I15","","selenocysteine lyase(SCLY)","Homo sapiens"
"SCN7A","Q01118","","sodium voltage-gated channel alpha subunit 7(SCN7A)","Homo sapiens"
"SCRIB","Q14160","","scribble planar cell polarity protein(SCRIB)","Homo sapiens"
"SCUBE2","Q9NQ36","","signal peptide, CUB domain and EGF like domain containing 2(SCUBE2)","Homo sapiens"
"SCYL1","Q96KG9","","SCY1 like pseudokinase 1(SCYL1)","Homo sapiens"
"SDC1","P18827","","syndecan 1(SDC1)","Homo sapiens"
"SDC4","P31431","","syndecan 4(SDC4)","Homo sapiens"
"SDCBP2","Q9H190","","syndecan binding protein 2(SDCBP2)","Homo sapiens"
"SDF2L1","Q9HCN8","","stromal cell derived factor 2 like 1(SDF2L1)","Homo sapiens"
"SDHC","Q99643","","succinate dehydrogenase complex subunit C(SDHC)","Homo sapiens"
"SDHD","O14521","","succinate dehydrogenase complex subunit D(SDHD)","Homo sapiens"
"SDR39U1","Q9NRG7","","short chain dehydrogenase/reductase family 39U member 1(SDR39U1)","Homo sapiens"
"SEC14L2","O76054","","SEC14 like lipid binding 2(SEC14L2)","Homo sapiens"
"SEC14L3","Q03519,Q9UDX4","","SEC14 like lipid binding 3(SEC14L3)","Homo sapiens"
"SEC24D","O94855","","SEC24 homolog D, COPII coat complex component(SEC24D)","Homo sapiens"
"SEC61B","P60468","","SEC61 translocon subunit beta(SEC61B)","Homo sapiens"
"SELENOF","O60613","","selenoprotein F(SELENOF)","Homo sapiens"
"SELENOI","Q9C0D9","","selenoprotein I(SELENOI)","Homo sapiens"
"SELENOS","Q9BQE4","","selenoprotein S(SELENOS)","Homo sapiens"
"SEMA3C","Q99985","","semaphorin 3C(SEMA3C)","Homo sapiens"
"SEMA4B","Q9NPR2","","semaphorin 4B(SEMA4B)","Homo sapiens"
"SEPHS1","P49903","","selenophosphate synthetase 1(SEPHS1)","Homo sapiens"
"SEPHS2","Q99611","","selenophosphate synthetase 2(SEPHS2)","Homo sapiens"
"SERAC1","Q96JX3","","serine active site containing 1(SERAC1)","Homo sapiens"
"SERINC1","Q9NRX5","","serine incorporator 1(SERINC1)","Homo sapiens"
"SERPINB1","P30740","","serpin family B member 1(SERPINB1)","Homo sapiens"
"SERPINB13","Q9UIV8","","serpin family B member 13(SERPINB13)","Homo sapiens"
"SERPINB9","P50453","","serpin family B member 9(SERPINB9)","Homo sapiens"
"SERPINE1","P05121","","serpin family E member 1(SERPINE1)","Homo sapiens"
"SERPINE2","P07093","","serpin family E member 2(SERPINE2)","Homo sapiens"
"SERPINI1","Q99574","","serpin family I member 1(SERPINI1)","Homo sapiens"
"SEZ6L2","Q6UXD5","","seizure related 6 homolog like 2(SEZ6L2)","Homo sapiens"
"SFN","P31947","","stratifin(SFN)","Homo sapiens"
"SFXN5","Q8TD22","","sideroflexin 5(SFXN5)","Homo sapiens"
"SGSH","P51688","","N-sulfoglucosamine sulfohydrolase(SGSH)","Homo sapiens"
"SH3BP1","Q9Y3L3","","SH3 domain binding protein 1(SH3BP1)","Homo sapiens"
"SH3BP2","P78314","","SH3 domain binding protein 2(SH3BP2)","Homo sapiens"
"SH3BP5L","Q7L8J4","","SH3 binding domain protein 5 like(SH3BP5L)","Homo sapiens"
"SH3TC1","Q8TE82","","SH3 domain and tetratricopeptide repeats 1(SH3TC1)","Homo sapiens"
"SH3YL1","Q96HL8","","SH3 and SYLF domain containing 1(SH3YL1)","Homo sapiens"
"SHANK2","Q9UPX8","","SH3 and multiple ankyrin repeat domains 2(SHANK2)","Homo sapiens"
"SHOC2","Q9UQ13","","SHOC2 leucine rich repeat scaffold protein(SHOC2)","Homo sapiens"
"SHROOM3","Q8TF72","","shroom family member 3(SHROOM3)","Homo sapiens"
"SHROOM4","Q9ULL8","","shroom family member 4(SHROOM4)","Homo sapiens"
"SHTN1","A0MZ66","","shootin 1(SHTN1)","Homo sapiens"
"SIGMAR1","Q99720","","sigma non-opioid intracellular receptor 1(SIGMAR1)","Homo sapiens"
"SIK1","P57059","","salt inducible kinase 1(SIK1)","Homo sapiens"
"SIL1","Q9H173","","SIL1 nucleotide exchange factor(SIL1)","Homo sapiens"
"SIM2","Q14190","","SIM bHLH transcription factor 2(SIM2)","Homo sapiens"
"SIRT3","Q9NTG7","","sirtuin 3(SIRT3)","Homo sapiens"
"SLC12A4","Q9UP95","","solute carrier family 12 member 4(SLC12A4)","Homo sapiens"
"SLC12A6","Q9UHW9","","solute carrier family 12 member 6(SLC12A6)","Homo sapiens"
"SLC12A8","A0AV02","","solute carrier family 12 member 8(SLC12A8)","Homo sapiens"
"SLC16A1","P53985","","solute carrier family 16 member 1(SLC16A1)","Homo sapiens"
"SLC16A3","O15427","","solute carrier family 16 member 3(SLC16A3)","Homo sapiens"
"SLC1A5","Q15758","","solute carrier family 1 member 5(SLC1A5)","Homo sapiens"
"SLC25A12","O75746","","solute carrier family 25 member 12(SLC25A12)","Homo sapiens"
"SLC25A13","Q9UJS0","","solute carrier family 25 member 13(SLC25A13)","Homo sapiens"
"SLC25A16","P16260","","solute carrier family 25 member 16(SLC25A16)","Homo sapiens"
"SLC25A19","Q9HC21","","solute carrier family 25 member 19(SLC25A19)","Homo sapiens"
"SLC25A20","O43772","","solute carrier family 25 member 20(SLC25A20)","Homo sapiens"
"SLC25A25","Q6KCM7","","solute carrier family 25 member 25(SLC25A25)","Homo sapiens"
"SLC25A31","Q9H0C2","","solute carrier family 25 member 31(SLC25A31)","Homo sapiens"
"SLC25A35","Q3KQZ1","","solute carrier family 25 member 35(SLC25A35)","Homo sapiens"
"SLC25A4","P12235","","solute carrier family 25 member 4(SLC25A4)","Homo sapiens"
"SLC25A40","Q8TBP6","","solute carrier family 25 member 40(SLC25A40)","Homo sapiens"
"SLC25A44","Q96H78","","solute carrier family 25 member 44(SLC25A44)","Homo sapiens"
"SLC25A46","Q96AG3","","solute carrier family 25 member 46(SLC25A46)","Homo sapiens"
"SLC25A5","P05141","","solute carrier family 25 member 5(SLC25A5)","Homo sapiens"
"SLC25A6","P12236","","solute carrier family 25 member 6(SLC25A6)","Homo sapiens"
"SLC27A2","O14975","","solute carrier family 27 member 2(SLC27A2)","Homo sapiens"
"SLC27A3","Q5K4L6","","solute carrier family 27 member 3(SLC27A3)","Homo sapiens"
"SLC27A4","Q6P1M0","","solute carrier family 27 member 4(SLC27A4)","Homo sapiens"
"SLC2A10","O95528","","solute carrier family 2 member 10(SLC2A10)","Homo sapiens"
"SLC30A5","Q8TAD4","","solute carrier family 30 member 5(SLC30A5)","Homo sapiens"
"SLC30A9","Q6PML9","","solute carrier family 30 member 9(SLC30A9)","Homo sapiens"
"SLC33A1","O00400","","solute carrier family 33 member 1(SLC33A1)","Homo sapiens"
"SLC35A1","P78382","","solute carrier family 35 member A1(SLC35A1)","Homo sapiens"
"SLC35A4","L0R6Q1","","solute carrier family 35 member A4(SLC35A4)","Homo sapiens"
"SLC35E2B","P0CK96","","solute carrier family 35 member E2B(SLC35E2B)","Homo sapiens"
"SLC38A10","Q9HBR0","","solute carrier family 38 member 10(SLC38A10)","Homo sapiens"
"SLC39A10","Q9ULF5","","solute carrier family 39 member 10(SLC39A10)","Homo sapiens"
"SLC39A11","Q8N1S5","","solute carrier family 39 member 11(SLC39A11)","Homo sapiens"
"SLC39A6","Q13433","","solute carrier family 39 member 6(SLC39A6)","Homo sapiens"
"SLC41A3","Q96GZ6","","solute carrier family 41 member 3(SLC41A3)","Homo sapiens"
"SLC44A1","Q8WWI5","","solute carrier family 44 member 1(SLC44A1)","Homo sapiens"
"SLC44A2","Q8IWA5","","solute carrier family 44 member 2 (CTL2 blood group)(SLC44A2)","Homo sapiens"
"SLC4A10","Q6U841","","solute carrier family 4 member 10(SLC4A10)","Homo sapiens"
"SLC4A2","P04920","","solute carrier family 4 member 2(SLC4A2)","Homo sapiens"
"SLC4A3","P48751","","solute carrier family 4 member 3(SLC4A3)","Homo sapiens"
"SLC4A4","Q9Y6R1","","solute carrier family 4 member 4(SLC4A4)","Homo sapiens"
"SLC4A7","Q9Y6M7","","solute carrier family 4 member 7(SLC4A7)","Homo sapiens"
"SLC4A8","Q2Y0W8","","solute carrier family 4 member 8(SLC4A8)","Homo sapiens"
"SLC7A4","O43246","","solute carrier family 7 member 4(SLC7A4)","Homo sapiens"
"SLC9A1","P19634","","solute carrier family 9 member A1(SLC9A1)","Homo sapiens"
"SLC9A8","Q9Y2E8","","solute carrier family 9 member A8(SLC9A8)","Homo sapiens"
"SLITRK6","Q9H5Y7","","SLIT and NTRK like family member 6(SLITRK6)","Homo sapiens"
"SLU7","O95391","","SLU7 homolog, splicing factor(SLU7)","Homo sapiens"
"SLX4","Q8IY92","","SLX4 structure-specific endonuclease subunit(SLX4)","Homo sapiens"
"SMARCA1","P28370","","SNF2 related chromatin remodeling ATPase 1(SMARCA1)","Homo sapiens"
"SMARCA2","P51531","","SWI/SNF related BAF chromatin remodeling complex subunit ATPase 2(SMARCA2)","Homo sapiens"
"SMARCA4","P51532","","SWI/SNF related BAF chromatin remodeling complex subunit ATPase 4(SMARCA4)","Homo sapiens"
"SMARCAL1","Q9NZC9","","SNF2 related chromatin remodeling annealing helicase 1(SMARCAL1)","Homo sapiens"
"SMARCD1","Q96GM5","","SWI/SNF related BAF chromatin remodeling complex subunit D1(SMARCD1)","Homo sapiens"
"SMARCD3","Q6STE5","","SWI/SNF related BAF chromatin remodeling complex subunit D3(SMARCD3)","Homo sapiens"
"SMC1A","Q14683","","structural maintenance of chromosomes 1A(SMC1A)","Homo sapiens"
"SMC3","Q9UQE7","","structural maintenance of chromosomes 3(SMC3)","Homo sapiens"
"SNAPC4","Q5SXM2","","small nuclear RNA activating complex polypeptide 4(SNAPC4)","Homo sapiens"
"SNAPIN","O95295","","SNAP associated protein(SNAPIN)","Homo sapiens"
"SNCA","P37840","","synuclein alpha(SNCA)","Homo sapiens"
"SNCG","O76070","","synuclein gamma(SNCG)","Homo sapiens"
"SNTA1","Q13424","","syntrophin alpha 1(SNTA1)","Homo sapiens"
"SNW1","Q13573","","SNW domain containing 1(SNW1)","Homo sapiens"
"SNX12","Q9UMY4","","sorting nexin 12(SNX12)","Homo sapiens"
"SNX16","P57768","","sorting nexin 16(SNX16)","Homo sapiens"
"SNX19","Q92543","","sorting nexin 19(SNX19)","Homo sapiens"
"SNX21","Q969T3","","sorting nexin family member 21(SNX21)","Homo sapiens"
"SNX30","Q5VWJ9","","sorting nexin family member 30(SNX30)","Homo sapiens"
"SNX33","Q8WV41","","sorting nexin 33(SNX33)","Homo sapiens"
"SNX4","O95219","","sorting nexin 4(SNX4)","Homo sapiens"
"SNX7","Q9UNH6","","sorting nexin 7(SNX7)","Homo sapiens"
"SNX8","Q9Y5X2","","sorting nexin 8(SNX8)","Homo sapiens"
"SOCS6","O14544","","suppressor of cytokine signaling 6(SOCS6)","Homo sapiens"
"SORBS1","Q9BX66","","sorbin and SH3 domain containing 1(SORBS1)","Homo sapiens"
"SORT1","Q99523","","sortilin 1(SORT1)","Homo sapiens"
"SOS1","Q07889","","SOS Ras/Rac guanine nucleotide exchange factor 1(SOS1)","Homo sapiens"
"SOS2","Q07890","","SOS Ras/Rho guanine nucleotide exchange factor 2(SOS2)","Homo sapiens"
"SOWAHB","A6NEL2","","sosondowah ankyrin repeat domain family member B(SOWAHB)","Homo sapiens"
"SOWAHC","Q53LP3","","sosondowah ankyrin repeat domain family member C(SOWAHC)","Homo sapiens"
"SOX15","O60248","","SRY-box transcription factor 15(SOX15)","Homo sapiens"
"SOX7","Q9BT81","","SRY-box transcription factor 7(SOX7)","Homo sapiens"
"SP6","Q3SY56","","Sp6 transcription factor(SP6)","Homo sapiens"
"SPAG9","O60271","","sperm associated antigen 9(SPAG9)","Homo sapiens"
"SPATA20","Q8TB22","","spermatogenesis associated 20(SPATA20)","Homo sapiens"
"SPG11","Q96JI7","","SPG11 vesicle trafficking associated, spatacsin(SPG11)","Homo sapiens"
"SPG7","Q9UQ90","","SPG7 matrix AAA peptidase subunit, paraplegin(SPG7)","Homo sapiens"
"SPHK2","Q9NRA0","","sphingosine kinase 2(SPHK2)","Homo sapiens"
"SPIN1","Q9Y657","","spindlin 1(SPIN1)","Homo sapiens"
"SPIN3","Q5JUX0","","spindlin family member 3(SPIN3)","Homo sapiens"
"SPINT1","O43278","","serine peptidase inhibitor, Kunitz type 1(SPINT1)","Homo sapiens"
"SPNS1","Q9H2V7","","SPNS lysolipid transporter 1, lysophospholipid(SPNS1)","Homo sapiens"
"SPRYD3","Q8NCJ5","","SPRY domain containing 3(SPRYD3)","Homo sapiens"
"SPTB","P11277","","spectrin beta, erythrocytic(SPTB)","Homo sapiens"
"SPTBN4","Q9H254","","spectrin beta, non-erythrocytic 4(SPTBN4)","Homo sapiens"
"SPTLC2","O15270","","serine palmitoyltransferase long chain base subunit 2(SPTLC2)","Homo sapiens"
"SRBD1","Q8N5C6","","S1 RNA binding domain 1(SRBD1)","Homo sapiens"
"SRCIN1","Q9C0H9","","SRC kinase signaling inhibitor 1(SRCIN1)","Homo sapiens"
"SREBF1","P36956","","sterol regulatory element binding transcription factor 1(SREBF1)","Homo sapiens"
"SRGAP3","O43295","","SLIT-ROBO Rho GTPase activating protein 3(SRGAP3)","Homo sapiens"
"SRSF1","Q07955","","serine and arginine rich splicing factor 1(SRSF1)","Homo sapiens"
"SRSF10","O75494","","serine and arginine rich splicing factor 10(SRSF10)","Homo sapiens"
"SRSF4","Q08170","","serine and arginine rich splicing factor 4(SRSF4)","Homo sapiens"
"SRSF9","Q13242","","serine and arginine rich splicing factor 9(SRSF9)","Homo sapiens"
"SSBP1","Q04837","","single stranded DNA binding protein 1(SSBP1)","Homo sapiens"
"SSH3","Q8TE77","","slingshot protein phosphatase 3(SSH3)","Homo sapiens"
"SSX1","Q16384","","SSX family member 1(SSX1)","Homo sapiens"
"ST14","Q9Y5Y6","","ST14 transmembrane serine protease matriptase(ST14)","Homo sapiens"
"ST20-MTHFS","P49914","","ST20-MTHFS readthrough(ST20-MTHFS)","Homo sapiens"
"ST3GAL1","Q11201","","ST3 beta-galactoside alpha-2,3-sialyltransferase 1(ST3GAL1)","Homo sapiens"
"ST3GAL4","Q11206","","ST3 beta-galactoside alpha-2,3-sialyltransferase 4(ST3GAL4)","Homo sapiens"
"ST6GAL1","P15907","","ST6 beta-galactoside alpha-2,6-sialyltransferase 1(ST6GAL1)","Homo sapiens"
"ST7","Q9NRC1","","suppression of tumorigenicity 7(ST7)","Homo sapiens"
"STARD3","Q14849","","StAR related lipid transfer domain containing 3(STARD3)","Homo sapiens"
"STEAP2","Q8NFT2","","STEAP2 metalloreductase(STEAP2)","Homo sapiens"
"STEAP4","Q687X5","","STEAP4 metalloreductase(STEAP4)","Homo sapiens"
"STIM2","Q9P246","","stromal interaction molecule 2(STIM2)","Homo sapiens"
"STK16","O75716","","serine/threonine kinase 16(STK16)","Homo sapiens"
"STK4","Q13043","","serine/threonine kinase 4(STK4)","Homo sapiens"
"STOML1","Q9UBI4","","stomatin like 1(STOML1)","Homo sapiens"
"STOML2","Q9UJZ1","","stomatin like 2(STOML2)","Homo sapiens"
"STON2","Q8WXE9","","stonin 2(STON2)","Homo sapiens"
"STRIP1","Q5VSL9","","striatin interacting protein 1(STRIP1)","Homo sapiens"
"STX16","O14662","","syntaxin 16(STX16)","Homo sapiens"
"STX17","P56962","","syntaxin 17(STX17)","Homo sapiens"
"STX3","Q13277","","syntaxin 3(STX3)","Homo sapiens"
"STX4","Q12846","","syntaxin 4(STX4)","Homo sapiens"
"STX7","O15400","","syntaxin 7(STX7)","Homo sapiens"
"STXBP4","Q6ZWJ1","","syntaxin binding protein 4(STXBP4)","Homo sapiens"
"STXBP5","Q5T5C0","","syntaxin binding protein 5(STXBP5)","Homo sapiens"
"SUMF2","Q8NBJ7","","sulfatase modifying factor 2(SUMF2)","Homo sapiens"
"SUMO2","P61956","","small ubiquitin like modifier 2(SUMO2)","Homo sapiens"
"SUMO3","P55854","","small ubiquitin like modifier 3(SUMO3)","Homo sapiens"
"SUMO4","Q6EEV6","","small ubiquitin like modifier 4(SUMO4)","Homo sapiens"
"SUPT20H","Q8NEM7","","SPT20 homolog, SAGA complex component(SUPT20H)","Homo sapiens"
"SUPT7L","O94864","","SPT7 like, STAGA complex subunit gamma(SUPT7L)","Homo sapiens"
"SURF2","Q15527","","surfeit 2(SURF2)","Homo sapiens"
"SUSD2","Q9UGT4","","sushi domain containing 2(SUSD2)","Homo sapiens"
"SYNCRIP","O60506","","synaptotagmin binding cytoplasmic RNA interacting protein(SYNCRIP)","Homo sapiens"
"SYNE1","Q8NF91","","spectrin repeat containing nuclear envelope protein 1(SYNE1)","Homo sapiens"
"SYNJ2BP","P57105","","synaptojanin 2 binding protein(SYNJ2BP)","Homo sapiens"
"SYTL1","Q8IYJ3","","synaptotagmin like 1(SYTL1)","Homo sapiens"
"SYTL2","Q9HCH5","","synaptotagmin like 2(SYTL2)","Homo sapiens"
"SYTL4","Q96C24","","synaptotagmin like 4(SYTL4)","Homo sapiens"
"SYTL5","Q8TDW5","","synaptotagmin like 5(SYTL5)","Homo sapiens"
"TACC2","O95359","","transforming acidic coiled-coil containing protein 2(TACC2)","Homo sapiens"
"TACSTD2","P09758","","tumor associated calcium signal transducer 2(TACSTD2)","Homo sapiens"
"TADA2B","Q86TJ2","","transcriptional adaptor 2B(TADA2B)","Homo sapiens"
"TADA3","O75528","","transcriptional adaptor 3(TADA3)","Homo sapiens"
"TAF4","O00268","","TATA-box binding protein associated factor 4(TAF4)","Homo sapiens"
"TAF6","P49848","","TATA-box binding protein associated factor 6(TAF6)","Homo sapiens"
"TAF9B","Q9HBM6","","TATA-box binding protein associated factor 9b(TAF9B)","Homo sapiens"
"TAGLN","Q01995","","transgelin(TAGLN)","Homo sapiens"
"TAMM41","Q96BW9","","TAM41 mitochondrial translocator assembly and maintenance homolog(TAMM41)","Homo sapiens"
"TANGO2","Q6ICL3","","transport and golgi organization 2 homolog(TANGO2)","Homo sapiens"
"TAOK2","Q9UL54","","TAO kinase 2(TAOK2)","Homo sapiens"
"TAP2","Q03519","","transporter 2, ATP binding cassette subfamily B member(TAP2)","Homo sapiens"
"TAPBP","O15533","","TAP binding protein(TAPBP)","Homo sapiens"
"TAPBPL","Q9BX59","","TAP binding protein like(TAPBPL)","Homo sapiens"
"TAPT1","Q6NXT6","","transmembrane anterior posterior transformation 1(TAPT1)","Homo sapiens"
"TARS1","P26639","","threonyl-tRNA synthetase 1(TARS1)","Homo sapiens"
"TARS3","A2RTX5","","threonyl-tRNA synthetase 3(TARS3)","Homo sapiens"
"TAX1BP1","Q86VP1","","Tax1 binding protein 1(TAX1BP1)","Homo sapiens"
"TAX1BP3","O14907","","Tax1 binding protein 3(TAX1BP3)","Homo sapiens"
"TBC1D10B","Q4KMP7","","TBC1 domain family member 10B(TBC1D10B)","Homo sapiens"
"TBC1D17","Q9HA65","","TBC1 domain family member 17(TBC1D17)","Homo sapiens"
"TBC1D20","Q96BZ9","","TBC1 domain family member 20(TBC1D20)","Homo sapiens"
"TBC1D22A","Q8WUA7","","TBC1 domain family member 22A(TBC1D22A)","Homo sapiens"
"TBC1D23","Q9NUY8","","TBC1 domain family member 23(TBC1D23)","Homo sapiens"
"TBC1D8B","Q0IIM8","","TBC1 domain family member 8B(TBC1D8B)","Homo sapiens"
"TBCC","Q15814","","tubulin folding cofactor C(TBCC)","Homo sapiens"
"TBCK","Q8TEA7","","TBC1 domain containing kinase(TBCK)","Homo sapiens"
"TBL1X","O60907","","transducin beta like 1 X-linked(TBL1X)","Homo sapiens"
"TBL1XR1","Q9BZK7","","TBL1X/Y related 1(TBL1XR1)","Homo sapiens"
"TBL1Y","Q9BQ87","","transducin beta like 1 Y-linked(TBL1Y)","Homo sapiens"
"TBRG4","Q969Z0","","transforming growth factor beta regulator 4(TBRG4)","Homo sapiens"
"TBX21","Q9UL17","","T-box transcription factor 21(TBX21)","Homo sapiens"
"TBX3","O15119","","T-box transcription factor 3(TBX3)","Homo sapiens"
"TBXAS1","P24557","","thromboxane A synthase 1(TBXAS1)","Homo sapiens"
"TCAF2","A6NFQ2","","TRPM8 channel associated factor 2(TCAF2)","Homo sapiens"
"TCEAL2","Q9H3H9","","transcription elongation factor A like 2(TCEAL2)","Homo sapiens"
"TCEAL4","Q96EI5","","transcription elongation factor A like 4(TCEAL4)","Homo sapiens"
"TCF7L1","Q9HCS4","","transcription factor 7 like 1(TCF7L1)","Homo sapiens"
"TCIRG1","Q13488","","T cell immune regulator 1, ATPase H+ transporting V0 subunit a3(TCIRG1)","Homo sapiens"
"TCOF1","Q13428","","treacle ribosome biogenesis factor 1(TCOF1)","Homo sapiens"
"TDRD6","O60522","","tudor domain containing 6(TDRD6)","Homo sapiens"
"TECPR2","O15040","","tectonin beta-propeller repeat containing 2(TECPR2)","Homo sapiens"
"TEP1","Q99973","","telomerase associated protein 1(TEP1)","Homo sapiens"
"TES","Q9UGI8","","testin LIM domain protein(TES)","Homo sapiens"
"TESK1","Q15569","","testis associated actin remodelling kinase 1(TESK1)","Homo sapiens"
"TEX10","Q9NXF1","","testis expressed 10(TEX10)","Homo sapiens"
"TFAP2A","P05549","","transcription factor AP-2 alpha(TFAP2A)","Homo sapiens"
"TFAP2B","Q92481","","transcription factor AP-2 beta(TFAP2B)","Homo sapiens"
"TFAP2E","Q6VUC0","","transcription factor AP-2 epsilon(TFAP2E)","Homo sapiens"
"TFCP2","Q12800","","transcription factor CP2(TFCP2)","Homo sapiens"
"TFCP2L1","Q9NZI6","","transcription factor CP2 like 1(TFCP2L1)","Homo sapiens"
"TFDP1","Q14186","","transcription factor Dp-1(TFDP1)","Homo sapiens"
